Timestamp, Data Source, Data, Display Value, Raw Value,
2017-03-21T12:29:59Z, Altimeter (Barometer), Pressure, 101.338356018066 kPa,101.338356,
2017-03-21T12:30:00Z, Magnetometer (raw), x,0.505157471,0.505157471,
2017-03-21T12:30:00Z, Magnetometer (raw), y,55.16630554,55.16630554,
2017-03-21T12:30:00Z, Magnetometer (raw), z,-372.5133362,-372.5133362,
2017-03-21T12:30:00Z, Altimeter (Barometer), Relative Altitude, -53.8576889038086 Meters,-53.8576889,
2017-03-21T12:30:00Z, Altimeter (Barometer), Pressure, 101.33846282959 kPa,101.3384628,
2017-03-21T12:30:01Z, Altimeter (Barometer), Relative Altitude, -53.9019241333008 Meters,-53.90192413,
2017-03-21T12:30:01Z, Altimeter (Barometer), Pressure, 101.338989257812 kPa,101.3389893,
2017-03-21T12:30:01Z, Microphone, Left Channel Level, -14.10479 dB,-14.1048,
2017-03-21T12:30:01Z, Microphone, Right Channel Level, -14.10479 dB,-14.1048,
2017-03-21T12:30:02Z, Gyrometer (raw), x,0.038211035,0.038211035,
2017-03-21T12:30:02Z, Gyrometer (raw), y,-0.021803832,-0.021803832,
2017-03-21T12:30:02Z, Gyrometer (raw), z,-0.00408742,-0.00408742,
2017-03-21T12:30:02Z, Altimeter (Barometer), Relative Altitude, -53.9019241333008 Meters,-53.90192413,
2017-03-21T12:30:02Z, Altimeter (Barometer), Pressure, 101.338989257812 kPa,101.3389893,
2017-03-21T12:30:02Z, Acceleration (via Gravity), x,-0.483950019,-0.483950019,
2017-03-21T12:30:02Z, Acceleration (via Gravity), y,0.206863672,0.206863672,
2017-03-21T12:30:02Z, Acceleration (via Gravity), z,0.850293934,0.850293934,
2017-03-21T12:30:02Z, Acceleration (via User), x,0.017397288,0.017397288,
2017-03-21T12:30:02Z, Acceleration (via User), y,-0.003998071,-0.003998071,
2017-03-21T12:30:02Z, Acceleration (via User), z,0.000154661,0.000154661,
2017-03-21T12:30:03Z, Altimeter (Barometer), Relative Altitude, -53.9059448242188 Meters,-53.90594482,
2017-03-21T12:30:03Z, Altimeter (Barometer), Pressure, 101.33903503418 kPa,101.339035,
2017-03-21T12:30:04Z, Altimeter (Barometer), Relative Altitude, -53.938117980957 Meters,-53.93811798,
2017-03-21T12:30:04Z, Altimeter (Barometer), Pressure, 101.339424133301 kPa,101.3394241,
2017-03-21T12:30:05Z, Magnetometer (raw), x,-39.91395569,-39.91395569,
2017-03-21T12:30:05Z, Magnetometer (raw), y,61.04055786,61.04055786,
2017-03-21T12:30:05Z, Magnetometer (raw), z,-329.3876343,-329.3876343,
2017-03-21T12:30:05Z, Altimeter (Barometer), Relative Altitude, -54.0517234802246 Meters,-54.05172348,
2017-03-21T12:30:05Z, Altimeter (Barometer), Pressure, 101.340789794922 kPa,101.3407898,
2017-03-21T12:30:06Z, Altimeter (Barometer), Relative Altitude, -54.3382415771484 Meters,-54.33824158,
2017-03-21T12:30:06Z, Altimeter (Barometer), Pressure, 101.344223022461 kPa,101.344223,
2017-03-21T12:30:06Z, Microphone, Left Channel Level, -0.09999885 dB,-0.0999988,
2017-03-21T12:30:06Z, Microphone, Right Channel Level, -0.09999885 dB,-0.0999988,
2017-03-21T12:30:07Z, Gyrometer (raw), x,0.030816769,0.030816769,
2017-03-21T12:30:07Z, Gyrometer (raw), y,-0.013197827,-0.013197827,
2017-03-21T12:30:07Z, Gyrometer (raw), z,-0.000928911,-0.000928911,
2017-03-21T12:30:07Z, Acceleration (via Gravity), x,-0.382680416,-0.382680416,
2017-03-21T12:30:07Z, Acceleration (via Gravity), y,0.18270725,0.18270725,
2017-03-21T12:30:07Z, Acceleration (via Gravity), z,0.905634463,0.905634463,
2017-03-21T12:30:07Z, Acceleration (via User), x,-0.015055172,-0.015055172,
2017-03-21T12:30:07Z, Acceleration (via User), y,-0.015013164,-0.015013164,
2017-03-21T12:30:07Z, Acceleration (via User), z,-0.004938647,-0.004938647,
2017-03-21T12:30:07Z, Altimeter (Barometer), Relative Altitude, -54.7494087219238 Meters,-54.74940872,
2017-03-21T12:30:07Z, Altimeter (Barometer), Pressure, 101.349174499512 kPa,101.3491745,
2017-03-21T12:30:08Z, Altimeter (Barometer), Relative Altitude, -55.0218353271484 Meters,-55.02183533,
2017-03-21T12:30:08Z, Altimeter (Barometer), Pressure, 101.352439880371 kPa,101.3524399,
2017-03-21T12:30:09Z, Altimeter (Barometer), Relative Altitude, -55.0620460510254 Meters,-55.06204605,
2017-03-21T12:30:09Z, Altimeter (Barometer), Pressure, 101.352920532227 kPa,101.3529205,
2017-03-21T12:30:09Z, Altimeter (Barometer), Relative Altitude, -55.0620460510254 Meters,-55.06204605,
2017-03-21T12:30:09Z, Altimeter (Barometer), Pressure, 101.352920532227 kPa,101.3529205,
2017-03-21T12:30:10Z, Magnetometer (raw), x,-43.84339905,-43.84339905,
2017-03-21T12:30:10Z, Magnetometer (raw), y,31.59806824,31.59806824,
2017-03-21T12:30:10Z, Magnetometer (raw), z,-322.9976807,-322.9976807,
2017-03-21T12:30:10Z, Altimeter (Barometer), Relative Altitude, -55.0308837890625 Meters,-55.03088379,
2017-03-21T12:30:10Z, Altimeter (Barometer), Pressure, 101.352554321289 kPa,101.3525543,
2017-03-21T12:30:11Z, Acceleration (via Gravity), x,-0.424231827,-0.424231827,
2017-03-21T12:30:11Z, Acceleration (via Gravity), y,0.188443914,0.188443914,
2017-03-21T12:30:11Z, Acceleration (via Gravity), z,0.885729194,0.885729194,
2017-03-21T12:30:11Z, Acceleration (via User), x,-0.012657827,-0.012657827,
2017-03-21T12:30:11Z, Acceleration (via User), y,-0.003003853,-0.003003853,
2017-03-21T12:30:11Z, Acceleration (via User), z,-0.017794039,-0.017794039,
2017-03-21T12:30:11Z, Microphone, Left Channel Level, -2.941088 dB,-2.94109,
2017-03-21T12:30:11Z, Microphone, Right Channel Level, -2.941088 dB,-2.94109,
2017-03-21T12:30:11Z, Altimeter (Barometer), Relative Altitude, -54.9846420288086 Meters,-54.98464203,
2017-03-21T12:30:11Z, Altimeter (Barometer), Pressure, 101.351989746094 kPa,101.3519897,
2017-03-21T12:30:12Z, Gyrometer (raw), x,0.010532269,0.010532269,
2017-03-21T12:30:12Z, Gyrometer (raw), y,-0.02133192,-0.02133192,
2017-03-21T12:30:12Z, Gyrometer (raw), z,-0.016996827,-0.016996827,
2017-03-21T12:30:12Z, Altimeter (Barometer), Relative Altitude, -54.8821029663086 Meters,-54.88210297,
2017-03-21T12:30:12Z, Altimeter (Barometer), Pressure, 101.350769042969 kPa,101.350769,
2017-03-21T12:30:13Z, Altimeter (Barometer), Relative Altitude, -54.7654914855957 Meters,-54.76549149,
2017-03-21T12:30:13Z, Altimeter (Barometer), Pressure, 101.34935760498 kPa,101.3493576,
2017-03-21T12:30:14Z, Altimeter (Barometer), Relative Altitude, -54.6870803833008 Meters,-54.68708038,
2017-03-21T12:30:14Z, Altimeter (Barometer), Pressure, 101.348419189453 kPa,101.3484192,
2017-03-21T12:30:15Z, Magnetometer (raw), x,-30.72583008,-30.72583008,
2017-03-21T12:30:15Z, Magnetometer (raw), y,24.15957642,24.15957642,
2017-03-21T12:30:15Z, Magnetometer (raw), z,-333.686615,-333.686615,
2017-03-21T12:30:15Z, Altimeter (Barometer), Relative Altitude, -54.5945930480957 Meters,-54.59459305,
2017-03-21T12:30:15Z, Altimeter (Barometer), Pressure, 101.347305297852 kPa,101.3473053,
2017-03-21T12:30:16Z, Acceleration (via Gravity), x,-0.446321607,-0.446321607,
2017-03-21T12:30:16Z, Acceleration (via Gravity), y,0.210186109,0.210186109,
2017-03-21T12:30:16Z, Acceleration (via Gravity), z,0.869838417,0.869838417,
2017-03-21T12:30:16Z, Acceleration (via User), x,-0.003492237,-0.003492237,
2017-03-21T12:30:16Z, Acceleration (via User), y,0.002307781,0.002307781,
2017-03-21T12:30:16Z, Acceleration (via User), z,-0.001811655,-0.001811655,
2017-03-21T12:30:16Z, Altimeter (Barometer), Relative Altitude, -54.4840126037598 Meters,-54.4840126,
2017-03-21T12:30:16Z, Altimeter (Barometer), Pressure, 101.345977783203 kPa,101.3459778,
2017-03-21T12:30:16Z, Microphone, Left Channel Level, -4.286233 dB,-4.28623,
2017-03-21T12:30:16Z, Microphone, Right Channel Level, -4.286233 dB,-4.28623,
2017-03-21T12:30:17Z, Gyrometer (raw), x,0.051206196,0.051206196,
2017-03-21T12:30:17Z, Gyrometer (raw), y,-0.008050736,-0.008050736,
2017-03-21T12:30:17Z, Gyrometer (raw), z,-0.009399361,-0.009399361,
2017-03-21T12:30:17Z, Altimeter (Barometer), Relative Altitude, -54.193473815918 Meters,-54.19347382,
2017-03-21T12:30:17Z, Altimeter (Barometer), Pressure, 101.342491149902 kPa,101.3424911,
2017-03-21T12:30:18Z, Altimeter (Barometer), Relative Altitude, -54.1602973937988 Meters,-54.16029739,
2017-03-21T12:30:18Z, Altimeter (Barometer), Pressure, 101.342086791992 kPa,101.3420868,
2017-03-21T12:30:19Z, Altimeter (Barometer), Relative Altitude, -54.1602973937988 Meters,-54.16029739,
2017-03-21T12:30:19Z, Altimeter (Barometer), Pressure, 101.342086791992 kPa,101.3420868,
2017-03-21T12:30:20Z, Magnetometer (raw), x,-12.70120239,-12.70120239,
2017-03-21T12:30:20Z, Magnetometer (raw), y,48.79652405,48.79652405,
2017-03-21T12:30:20Z, Magnetometer (raw), z,-347.0711365,-347.0711365,
2017-03-21T12:30:20Z, Altimeter (Barometer), Relative Altitude, -54.6709976196289 Meters,-54.67099762,
2017-03-21T12:30:20Z, Altimeter (Barometer), Pressure, 101.34822845459 kPa,101.3482285,
2017-03-21T12:30:20Z, Acceleration (via Gravity), x,-0.485793322,-0.485793322,
2017-03-21T12:30:20Z, Acceleration (via Gravity), y,0.191289276,0.191289276,
2017-03-21T12:30:20Z, Acceleration (via Gravity), z,0.852885246,0.852885246,
2017-03-21T12:30:20Z, Acceleration (via User), x,0.002791623,0.002791623,
2017-03-21T12:30:20Z, Acceleration (via User), y,0.004862456,0.004862456,
2017-03-21T12:30:20Z, Acceleration (via User), z,-0.014857297,-0.014857297,
2017-03-21T12:30:21Z, Altimeter (Barometer), Relative Altitude, -54.6709976196289 Meters,-54.67099762,
2017-03-21T12:30:21Z, Altimeter (Barometer), Pressure, 101.34822845459 kPa,101.3482285,
2017-03-21T12:30:21Z, Microphone, Left Channel Level, -5.054377 dB,-5.05438,
2017-03-21T12:30:21Z, Microphone, Right Channel Level, -5.054377 dB,-5.05438,
2017-03-21T12:30:22Z, Gyrometer (raw), x,0.046738743,0.046738743,
2017-03-21T12:30:22Z, Gyrometer (raw), y,-0.025078722,-0.025078722,
2017-03-21T12:30:22Z, Gyrometer (raw), z,-0.008318384,-0.008318384,
2017-03-21T12:30:22Z, Altimeter (Barometer), Relative Altitude, -54.1985015869141 Meters,-54.19850159,
2017-03-21T12:30:22Z, Altimeter (Barometer), Pressure, 101.342544555664 kPa,101.3425446,
2017-03-21T12:30:23Z, Altimeter (Barometer), Relative Altitude, -54.1985015869141 Meters,-54.19850159,
2017-03-21T12:30:23Z, Altimeter (Barometer), Pressure, 101.342544555664 kPa,101.3425446,
2017-03-21T12:30:24Z, Altimeter (Barometer), Relative Altitude, -54.2316780090332 Meters,-54.23167801,
2017-03-21T12:30:24Z, Altimeter (Barometer), Pressure, 101.342948913574 kPa,101.3429489,
2017-03-21T12:30:25Z, Acceleration (via Gravity), x,-0.460762888,-0.460762888,
2017-03-21T12:30:25Z, Acceleration (via Gravity), y,0.183485657,0.183485657,
2017-03-21T12:30:25Z, Acceleration (via Gravity), z,0.868349314,0.868349314,
2017-03-21T12:30:25Z, Acceleration (via User), x,0.011422072,0.011422072,
2017-03-21T12:30:25Z, Acceleration (via User), y,-0.035460148,-0.035460148,
2017-03-21T12:30:25Z, Acceleration (via User), z,-0.057543062,-0.057543062,
2017-03-21T12:30:25Z, Magnetometer (raw), x,-80.92507935,-80.92507935,
2017-03-21T12:30:25Z, Magnetometer (raw), y,74.91893005,74.91893005,
2017-03-21T12:30:25Z, Magnetometer (raw), z,-256.3565063,-256.3565063,
2017-03-21T12:30:25Z, Altimeter (Barometer), Relative Altitude, -54.4689331054688 Meters,-54.46893311,
2017-03-21T12:30:25Z, Altimeter (Barometer), Pressure, 101.345802307129 kPa,101.3458023,
2017-03-21T12:30:26Z, Altimeter (Barometer), Relative Altitude, -54.5372924804688 Meters,-54.53729248,
2017-03-21T12:30:26Z, Altimeter (Barometer), Pressure, 101.346618652344 kPa,101.3466187,
2017-03-21T12:30:26Z, Microphone, Left Channel Level, -5.639103 dB,-5.6391,
2017-03-21T12:30:26Z, Microphone, Right Channel Level, -5.639103 dB,-5.6391,
2017-03-21T12:30:27Z, Gyrometer (raw), x,0.036172652,0.036172652,
2017-03-21T12:30:27Z, Gyrometer (raw), y,-0.015336079,-0.015336079,
2017-03-21T12:30:27Z, Gyrometer (raw), z,-0.008375109,-0.008375109,
2017-03-21T12:30:27Z, Altimeter (Barometer), Relative Altitude, -54.5372924804688 Meters,-54.53729248,
2017-03-21T12:30:27Z, Altimeter (Barometer), Pressure, 101.346618652344 kPa,101.3466187,
2017-03-21T12:30:28Z, Altimeter (Barometer), Relative Altitude, -54.4488258361816 Meters,-54.44882584,
2017-03-21T12:30:28Z, Altimeter (Barometer), Pressure, 101.345565795898 kPa,101.3455658,
2017-03-21T12:30:28Z, GPS, Enabled, Yes, true,
2017-03-21T12:30:28Z, GPS, Authorisation Status, Authorised When In Use, Authorised When In Use,
2017-03-21T12:30:28Z, GPS, Latitude,40.73509448,40.73509448,
2017-03-21T12:30:28Z, GPS, Longitude,-74.00248674,-74.00248674,
2017-03-21T12:30:28Z, GPS, Altitude, 26.73333358764648 Meters,26.73333359,
2017-03-21T12:30:28Z, GPS, Floor, No Data, NULL,
2017-03-21T12:30:28Z, GPS, Horizontal Accuracy,2,000 Meters,2000
2017-03-21T12:30:28Z, GPS, Vertical Accuracy, 11.22801535701755 Meters,11.22801536,
2017-03-21T12:30:28Z, Altimeter (Barometer), Relative Altitude, -54.3050651550293 Meters,-54.30506516,
2017-03-21T12:30:28Z, Altimeter (Barometer), Pressure, 101.343826293945 kPa,101.3438263,
2017-03-21T12:30:29Z, Acceleration (via Gravity), x,-0.474779636,-0.474779636,
2017-03-21T12:30:29Z, Acceleration (via Gravity), y,0.182104871,0.182104871,
2017-03-21T12:30:29Z, Acceleration (via Gravity), z,0.861058712,0.861058712,
2017-03-21T12:30:29Z, Acceleration (via User), x,0.003862875,0.003862875,
2017-03-21T12:30:29Z, Acceleration (via User), y,-0.008917617,-0.008917617,
2017-03-21T12:30:29Z, Acceleration (via User), z,-0.0067649,-0.0067649,
2017-03-21T12:30:29Z, Altimeter (Barometer), Relative Altitude, -53.9652633666992 Meters,-53.96526337,
2017-03-21T12:30:29Z, Altimeter (Barometer), Pressure, 101.339752197266 kPa,101.3397522,
2017-03-21T12:30:30Z, Magnetometer (raw), x,-55.35032654,-55.35032654,
2017-03-21T12:30:30Z, Magnetometer (raw), y,149.670105,149.670105,
2017-03-21T12:30:30Z, Magnetometer (raw), z,-297.2076721,-297.2076721,
2017-03-21T12:30:30Z, Altimeter (Barometer), Relative Altitude, -53.5550689697266 Meters,-53.55506897,
2017-03-21T12:30:30Z, Altimeter (Barometer), Pressure, 101.334823608398 kPa,101.3348236,
2017-03-21T12:30:31Z, Microphone, Left Channel Level, -8.328172 dB,-8.32817,
2017-03-21T12:30:31Z, Microphone, Right Channel Level, -8.328172 dB,-8.32817,
2017-03-21T12:30:31Z, Altimeter (Barometer), Relative Altitude, -53.1901054382324 Meters,-53.19010544,
2017-03-21T12:30:31Z, Altimeter (Barometer), Pressure, 101.330436706543 kPa,101.3304367,
2017-03-21T12:30:32Z, Gyrometer (raw), x,0.045707301,0.045707301,
2017-03-21T12:30:32Z, Gyrometer (raw), y,-0.021863487,-0.021863487,
2017-03-21T12:30:32Z, Gyrometer (raw), z,-0.008327971,-0.008327971,
2017-03-21T12:30:32Z, Altimeter (Barometer), Relative Altitude, -52.8231163024902 Meters,-52.8231163,
2017-03-21T12:30:32Z, Altimeter (Barometer), Pressure, 101.326026916504 kPa,101.3260269,
2017-03-21T12:30:33Z, Altimeter (Barometer), Relative Altitude, -52.3294219970703 Meters,-52.329422,
2017-03-21T12:30:33Z, Altimeter (Barometer), Pressure, 101.320091247559 kPa,101.3200912,
2017-03-21T12:30:34Z, Acceleration (via Gravity), x,-0.482759953,-0.482759953,
2017-03-21T12:30:34Z, Acceleration (via Gravity), y,0.21406287,0.21406287,
2017-03-21T12:30:34Z, Acceleration (via Gravity), z,0.849187791,0.849187791,
2017-03-21T12:30:34Z, Acceleration (via User), x,0.006243234,0.006243234,
2017-03-21T12:30:34Z, Acceleration (via User), y,0.003069701,0.003069701,
2017-03-21T12:30:34Z, Acceleration (via User), z,0.0092259,0.0092259,
2017-03-21T12:30:34Z, Altimeter (Barometer), Relative Altitude, -51.8563194274902 Meters,-51.85631943,
2017-03-21T12:30:34Z, Altimeter (Barometer), Pressure, 101.314414978027 kPa,101.314415,
2017-03-21T12:30:35Z, Magnetometer (raw), x,-9.286178589,-9.286178589,
2017-03-21T12:30:35Z, Magnetometer (raw), y,88.81600952,88.81600952,
2017-03-21T12:30:35Z, Magnetometer (raw), z,-367.7125854,-367.7125854,
2017-03-21T12:30:35Z, Altimeter (Barometer), Relative Altitude, -51.7984962463379 Meters,-51.79849625,
2017-03-21T12:30:35Z, Altimeter (Barometer), Pressure, 101.313720703125 kPa,101.3137207,
2017-03-21T12:30:36Z, Altimeter (Barometer), Relative Altitude, -51.7984962463379 Meters,-51.79849625,
2017-03-21T12:30:36Z, Altimeter (Barometer), Pressure, 101.313720703125 kPa,101.3137207,
2017-03-21T12:30:36Z, Microphone, Left Channel Level, -10.67546 dB,-10.6755,
2017-03-21T12:30:36Z, Microphone, Right Channel Level, -10.67546 dB,-10.6755,
2017-03-21T12:30:37Z, Gyrometer (raw), x,0.044891042,0.044891042,
2017-03-21T12:30:37Z, Gyrometer (raw), y,0.002657036,0.002657036,
2017-03-21T12:30:37Z, Gyrometer (raw), z,-0.004106328,-0.004106328,
2017-03-21T12:30:37Z, Altimeter (Barometer), Relative Altitude, -51.9443054199219 Meters,-51.94430542,
2017-03-21T12:30:37Z, Altimeter (Barometer), Pressure, 101.315467834473 kPa,101.3154678,
2017-03-21T12:30:38Z, Altimeter (Barometer), Relative Altitude, -51.9443054199219 Meters,-51.94430542,
2017-03-21T12:30:38Z, Altimeter (Barometer), Pressure, 101.315467834473 kPa,101.3154678,
2017-03-21T12:30:38Z, Acceleration (via Gravity), x,-0.492502064,-0.492502064,
2017-03-21T12:30:38Z, Acceleration (via Gravity), y,0.208991721,0.208991721,
2017-03-21T12:30:38Z, Acceleration (via Gravity), z,0.844845653,0.844845653,
2017-03-21T12:30:38Z, Acceleration (via User), x,-0.005956801,-0.005956801,
2017-03-21T12:30:38Z, Acceleration (via User), y,3.8434E-05,3.84E-05,
2017-03-21T12:30:38Z, Acceleration (via User), z,0.019427415,0.019427415,
2017-03-21T12:30:39Z, Altimeter (Barometer), Relative Altitude, -51.7602882385254 Meters,-51.76028824,
2017-03-21T12:30:39Z, Altimeter (Barometer), Pressure, 101.313255310059 kPa,101.3132553,
2017-03-21T12:30:40Z, Magnetometer (raw), x,-18.66517639,-18.66517639,
2017-03-21T12:30:40Z, Magnetometer (raw), y,84.81604004,84.81604004,
2017-03-21T12:30:40Z, Magnetometer (raw), z,-355.3749695,-355.3749695,
2017-03-21T12:30:40Z, Altimeter (Barometer), Relative Altitude, -51.6230239868164 Meters,-51.62302399,
2017-03-21T12:30:40Z, Altimeter (Barometer), Pressure, 101.31160736084 kPa,101.3116074,
2017-03-21T12:30:41Z, Altimeter (Barometer), Relative Altitude, -51.6230239868164 Meters,-51.62302399,
2017-03-21T12:30:41Z, Altimeter (Barometer), Pressure, 101.31160736084 kPa,101.3116074,
2017-03-21T12:30:41Z, Microphone, Left Channel Level, -5.956649 dB,-5.95665,
2017-03-21T12:30:41Z, Microphone, Right Channel Level, -5.956649 dB,-5.95665,
2017-03-21T12:30:42Z, Gyrometer (raw), x,0.001596831,0.001596831,
2017-03-21T12:30:42Z, Gyrometer (raw), y,-0.053290919,-0.053290919,
2017-03-21T12:30:42Z, Gyrometer (raw), z,-0.010570086,-0.010570086,
2017-03-21T12:30:42Z, Altimeter (Barometer), Relative Altitude, -51.9171524047852 Meters,-51.9171524,
2017-03-21T12:30:42Z, Altimeter (Barometer), Pressure, 101.315139770508 kPa,101.3151398,
2017-03-21T12:30:43Z, Acceleration (via Gravity), x,-0.479396641,-0.479396641,
2017-03-21T12:30:43Z, Acceleration (via Gravity), y,0.202363238,0.202363238,
2017-03-21T12:30:43Z, Acceleration (via Gravity), z,0.853948474,0.853948474,
2017-03-21T12:30:43Z, Acceleration (via User), x,0.014873337,0.014873337,
2017-03-21T12:30:43Z, Acceleration (via User), y,-0.014558058,-0.014558058,
2017-03-21T12:30:43Z, Acceleration (via User), z,-0.032201633,-0.032201633,
2017-03-21T12:30:43Z, Altimeter (Barometer), Relative Altitude, -52.4013175964355 Meters,-52.4013176,
2017-03-21T12:30:43Z, Altimeter (Barometer), Pressure, 101.320960998535 kPa,101.320961,
2017-03-21T12:30:44Z, Altimeter (Barometer), Relative Altitude, -52.7260894775391 Meters,-52.72608948,
2017-03-21T12:30:44Z, Altimeter (Barometer), Pressure, 101.324859619141 kPa,101.3248596,
2017-03-21T12:30:45Z, Magnetometer (raw), x,-13.12966919,-13.12966919,
2017-03-21T12:30:45Z, Magnetometer (raw), y,70.32653809,70.32653809,
2017-03-21T12:30:45Z, Magnetometer (raw), z,-365.6708679,-365.6708679,
2017-03-21T12:30:45Z, Altimeter (Barometer), Relative Altitude, -52.7260894775391 Meters,-52.72608948,
2017-03-21T12:30:45Z, Altimeter (Barometer), Pressure, 101.324859619141 kPa,101.3248596,
2017-03-21T12:30:46Z, Altimeter (Barometer), Relative Altitude, -51.9231872558594 Meters,-51.92318726,
2017-03-21T12:30:46Z, Altimeter (Barometer), Pressure, 101.315216064453 kPa,101.3152161,
2017-03-21T12:30:46Z, Microphone, Left Channel Level, -4.788821 dB,-4.78882,
2017-03-21T12:30:46Z, Microphone, Right Channel Level, -4.788821 dB,-4.78882,
2017-03-21T12:30:47Z, Gyrometer (raw), x,0.011196196,0.011196196,
2017-03-21T12:30:47Z, Gyrometer (raw), y,-0.04923093,-0.04923093,
2017-03-21T12:30:47Z, Gyrometer (raw), z,-0.000937433,-0.000937433,
2017-03-21T12:30:47Z, Altimeter (Barometer), Relative Altitude, -51.312801361084 Meters,-51.31280136,
2017-03-21T12:30:47Z, Altimeter (Barometer), Pressure, 101.307884216309 kPa,101.3078842,
2017-03-21T12:30:47Z, Acceleration (via Gravity), x,-0.480664641,-0.480664641,
2017-03-21T12:30:47Z, Acceleration (via Gravity), y,0.207864508,0.207864508,
2017-03-21T12:30:47Z, Acceleration (via Gravity), z,0.851911902,0.851911902,
2017-03-21T12:30:47Z, Acceleration (via User), x,0.024777789,0.024777789,
2017-03-21T12:30:47Z, Acceleration (via User), y,-0.014383066,-0.014383066,
2017-03-21T12:30:47Z, Acceleration (via User), z,-0.045576435,-0.045576435,
2017-03-21T12:30:47Z, Altimeter (Barometer), Relative Altitude, -51.2997283935547 Meters,-51.29972839,
2017-03-21T12:30:47Z, Altimeter (Barometer), Pressure, 101.307723999023 kPa,101.307724,
2017-03-21T12:30:48Z, Altimeter (Barometer), Relative Altitude, -51.2740821838379 Meters,-51.27408218,
2017-03-21T12:30:48Z, Altimeter (Barometer), Pressure, 101.307418823242 kPa,101.3074188,
2017-03-21T12:30:49Z, Altimeter (Barometer), Relative Altitude, -51.0799980163574 Meters,-51.07999802,
2017-03-21T12:30:49Z, Altimeter (Barometer), Pressure, 101.305084228516 kPa,101.3050842,
2017-03-21T12:30:50Z, Magnetometer (raw), x,-34.80549622,-34.80549622,
2017-03-21T12:30:50Z, Magnetometer (raw), y,69.49394226,69.49394226,
2017-03-21T12:30:50Z, Magnetometer (raw), z,-333.9733582,-333.9733582,
2017-03-21T12:30:50Z, Altimeter (Barometer), Relative Altitude, -50.6616477966309 Meters,-50.6616478,
2017-03-21T12:30:50Z, Altimeter (Barometer), Pressure, 101.300064086914 kPa,101.3000641,
2017-03-21T12:30:51Z, Altimeter (Barometer), Relative Altitude, -50.0687866210938 Meters,-50.06878662,
2017-03-21T12:30:51Z, Altimeter (Barometer), Pressure, 101.292945861816 kPa,101.2929459,
2017-03-21T12:30:51Z, Microphone, Left Channel Level, -4.044128 dB,-4.04413,
2017-03-21T12:30:51Z, Microphone, Right Channel Level, -4.044128 dB,-4.04413,
2017-03-21T12:30:52Z, Gyrometer (raw), x,0.041365283,0.041365283,
2017-03-21T12:30:52Z, Gyrometer (raw), y,-0.026113892,-0.026113892,
2017-03-21T12:30:52Z, Gyrometer (raw), z,-0.004067979,-0.004067979,
2017-03-21T12:30:52Z, Acceleration (via Gravity), x,-0.483084291,-0.483084291,
2017-03-21T12:30:52Z, Acceleration (via Gravity), y,0.184485063,0.184485063,
2017-03-21T12:30:52Z, Acceleration (via Gravity), z,0.855917513,0.855917513,
2017-03-21T12:30:52Z, Acceleration (via User), x,-0.008202941,-0.008202941,
2017-03-21T12:30:52Z, Acceleration (via User), y,-0.004324537,-0.004324537,
2017-03-21T12:30:52Z, Acceleration (via User), z,0.018502628,0.018502628,
2017-03-21T12:30:52Z, Altimeter (Barometer), Relative Altitude, -49.5100860595703 Meters,-49.51008606,
2017-03-21T12:30:52Z, Altimeter (Barometer), Pressure, 101.286231994629 kPa,101.286232,
2017-03-21T12:30:53Z, Altimeter (Barometer), Relative Altitude, -49.5100860595703 Meters,-49.51008606,
2017-03-21T12:30:53Z, Altimeter (Barometer), Pressure, 101.286231994629 kPa,101.286232,
2017-03-21T12:30:54Z, Altimeter (Barometer), Relative Altitude, -50.1995315551758 Meters,-50.19953156,
2017-03-21T12:30:54Z, Altimeter (Barometer), Pressure, 101.29451751709 kPa,101.2945175,
2017-03-21T12:30:55Z, Magnetometer (raw), x,-52.79069519,-52.79069519,
2017-03-21T12:30:55Z, Magnetometer (raw), y,9.305557251,9.305557251,
2017-03-21T12:30:55Z, Magnetometer (raw), z,-316.9376526,-316.9376526,
2017-03-21T12:30:55Z, Altimeter (Barometer), Relative Altitude, -50.8436737060547 Meters,-50.84367371,
2017-03-21T12:30:55Z, Altimeter (Barometer), Pressure, 101.302253723145 kPa,101.3022537,
2017-03-21T12:30:56Z, Altimeter (Barometer), Relative Altitude, -51.0121192932129 Meters,-51.01211929,
2017-03-21T12:30:56Z, Altimeter (Barometer), Pressure, 101.304275512695 kPa,101.3042755,
2017-03-21T12:30:56Z, Acceleration (via Gravity), x,-0.47487855,-0.47487855,
2017-03-21T12:30:56Z, Acceleration (via Gravity), y,0.203516185,0.203516185,
2017-03-21T12:30:56Z, Acceleration (via Gravity), z,0.856195986,0.856195986,
2017-03-21T12:30:56Z, Acceleration (via User), x,0.016214598,0.016214598,
2017-03-21T12:30:56Z, Acceleration (via User), y,0.030385794,0.030385794,
2017-03-21T12:30:56Z, Acceleration (via User), z,0.009038406,0.009038406,
2017-03-21T12:30:56Z, Microphone, Left Channel Level, -6.142544 dB,-6.14254,
2017-03-21T12:30:56Z, Microphone, Right Channel Level, -6.142544 dB,-6.14254,
2017-03-21T12:30:57Z, Gyrometer (raw), x,0.016696955,0.016696955,
2017-03-21T12:30:57Z, Gyrometer (raw), y,-0.042757584,-0.042757584,
2017-03-21T12:30:57Z, Gyrometer (raw), z,-0.016935574,-0.016935574,
2017-03-21T12:30:57Z, Altimeter (Barometer), Relative Altitude, -51.0302200317383 Meters,-51.03022003,
