Timestamp, Data Source, Data, Display Value, Raw Value
"2017-03-12T17:06:04Z", WiFi, Connected SSID, TC8717TD8-5G, TC8717TD8-5G
"2017-03-12T17:06:04Z", WiFi, Connected BSSID, 80:29:94:ff:e3:df, 80:29:94:ff:e3:df
"2017-03-12T17:06:04Z", Compass, Heading (True North), 214.0004425048828º, 214.000442504883
"2017-03-12T17:06:04Z", Compass, Heading (Magnetic North), 226.9335174560547º, 226.933517456055
"2017-03-12T17:06:04Z", Compass, x, 26.02236938476562, 26.0223693847656
"2017-03-12T17:06:04Z", Compass, y, -31.43661499023438, -31.4366149902344
"2017-03-12T17:06:04Z", Compass, z, -25.47512817382812, -25.4751281738281
"2017-03-12T17:06:04Z", Accelerometer (raw), x, 0.0912933349609375, 0.0912933349609375
"2017-03-12T17:06:04Z", Accelerometer (raw), y, -0.331298828125, -0.331298828125
"2017-03-12T17:06:04Z", Accelerometer (raw), z, -0.850067138671875, -0.850067138671875
"2017-03-12T17:06:04Z", Gyrometer (raw), x, 0.03289323525578669, 0.0328932352557867
"2017-03-12T17:06:04Z", Gyrometer (raw), y, 0.1623215326530926, 0.162321532653093
"2017-03-12T17:06:04Z", Gyrometer (raw), z, -0.01401941261039513, -0.0140194126103951
"2017-03-12T17:06:04Z", Altimeter (Barometer), Relative Altitude, 0.0638351440429688 Meters, 0.06383514404296875
"2017-03-12T17:06:04Z", Altimeter (Barometer), Pressure, 102.344245910645 kPa, 102.3442459106445
"2017-03-12T17:06:05Z", Magnetometer (corrected for device), x, 25.64515686035156, 25.6451568603516
"2017-03-12T17:06:05Z", Magnetometer (corrected for device), y, -31.73529052734375, -31.7352905273438
"2017-03-12T17:06:05Z", Magnetometer (corrected for device), z, -24.65255737304688, -24.6525573730469
"2017-03-12T17:06:05Z", Magnetometer (corrected for device), Estimated Accuracy, High, High
"2017-03-12T17:06:05Z", Attitude, Roll, 0.1563094856981744, 0.156309485698174
"2017-03-12T17:06:05Z", Attitude, Yaw, -0.09929987845876825, -0.0992998784587683
"2017-03-12T17:06:05Z", Attitude, Pitch, 0.3818756090581479, 0.381875609058148
"2017-03-12T17:06:05Z", Attitude, Quarternion w, 0.9783587862435322, 0.978358786243532
"2017-03-12T17:06:05Z", Attitude, Quarternion x, 0.1927716973157863, 0.192771697315786
"2017-03-12T17:06:05Z", Attitude, Quarternion y, 0.06717192372614648, 0.0671719237261465
"2017-03-12T17:06:05Z", Attitude, Quarternion z, -0.03378003488751323, -0.0337800348875132
"2017-03-12T17:06:05Z", Acceleration (via Gravity), x, 0.1444601565599442, 0.144460156559944
"2017-03-12T17:06:05Z", Acceleration (via Gravity), y, -0.3726616203784943, -0.372661620378494
"2017-03-12T17:06:05Z", Acceleration (via Gravity), z, -0.9166539907455444, -0.916653990745544
"2017-03-12T17:06:05Z", Acceleration (via User), x, 0.007151175290346146, 0.00715117529034615
"2017-03-12T17:06:05Z", Acceleration (via User), y, 0.0008659734739921987, 0.000865973473992199
"2017-03-12T17:06:05Z", Acceleration (via User), z, 0.008756061084568501, 0.0087560610845685
"2017-03-12T17:06:05Z", Acceleration (total), x, 0.1516113318502903, 0.15161133185029
"2017-03-12T17:06:05Z", Acceleration (total), y, -0.3717956469045021, -0.371795646904502
"2017-03-12T17:06:05Z", Acceleration (total), z, -0.9078979296609759, -0.907897929660976
"2017-03-12T17:06:05Z", Gyrometer (smooth), x, 0.05071966722607613, 0.0507196672260761
"2017-03-12T17:06:05Z", Gyrometer (smooth), y, 0.03861324861645699, 0.038613248616457
"2017-03-12T17:06:05Z", Gyrometer (smooth), z, -0.005955626256763935, -0.00595562625676394
"2017-03-12T17:06:05Z", Device Orientation, Screen Orientation, Unknown, NULL
"2017-03-12T17:06:05Z", Device Orientation, Screen Face Direction, Up, Up
"2017-03-12T17:06:06Z", Device, Model, iPhone, iPhone
"2017-03-12T17:06:06Z", Device, Name, Kyle Gallatin’s iPhone, Kyle Gallatin’s iPhone
"2017-03-12T17:06:06Z", Device, OS Name, iOS, iOS
"2017-03-12T17:06:06Z", Device, iOS Version, 10.2.1, 10.2.1
"2017-03-12T17:06:06Z", Device, Audio Output Method, Speaker, Speaker
"2017-03-12T17:06:06Z", Device, Supports Touch ID, No, false
"2017-03-12T17:06:06Z", WiFi, Connected SSID, TC8717TD8-5G, TC8717TD8-5G
"2017-03-12T17:06:06Z", WiFi, Connected BSSID, 80:29:94:ff:e3:df, 80:29:94:ff:e3:df
"2017-03-12T17:06:06Z", Compass, Heading (True North), 213.9332275390625º, 213.933227539062
"2017-03-12T17:06:06Z", Compass, Heading (Magnetic North), 226.8663024902344º, 226.866302490234
"2017-03-12T17:06:06Z", Compass, x, 26.09501647949219, 26.0950164794922
"2017-03-12T17:06:06Z", Compass, y, -31.73687744140625, -31.7368774414062
"2017-03-12T17:06:06Z", Compass, z, -24.34893798828125, -24.3489379882812
"2017-03-12T17:06:06Z", Magnetometer (raw), x, 111.8113098144531, 111.811309814453
"2017-03-12T17:06:06Z", Magnetometer (raw), y, 330.9586486816406, 330.958648681641
"2017-03-12T17:06:06Z", Magnetometer (raw), z, -501.1424255371094, -501.142425537109
"2017-03-12T17:06:06Z", Accelerometer (raw), x, 0.168060302734375, 0.168060302734375
"2017-03-12T17:06:06Z", Accelerometer (raw), y, -0.3847198486328125, -0.384719848632812
"2017-03-12T17:06:06Z", Accelerometer (raw), z, -0.938507080078125, -0.938507080078125
"2017-03-12T17:06:06Z", Gyrometer (raw), x, 0.01493793687036346, 0.0149379368703635
"2017-03-12T17:06:06Z", Gyrometer (raw), y, -0.006438724567484574, -0.00643872456748457
